system,dataset,repeat,MAPE,MAE,RMSE
x264,sd_bridge_close_cif_short.y4m.csv,4,0.527435255938395,0.1431691951402002,0.1844949967076418
x264,sd_city_4cif_short.y4m.csv,0,0.8294250775148514,1.4613607491061609,1.8778235041874987
x264,sd_city_4cif_short.y4m.csv,1,0.8579018460436111,1.5213246163312255,1.9482788507764628
x264,sd_city_4cif_short.y4m.csv,2,0.8111260195188205,1.4538699939579138,1.8791370625479809
x264,sd_city_4cif_short.y4m.csv,3,0.8501922509278931,1.4458750634766993,1.8750639801341573
x264,sd_city_4cif_short.y4m.csv,4,0.85255962475431,1.505614241651085,1.9348630356309966
x264,sd_crew_cif_short.y4m.csv,0,0.6160315870212929,0.23942377157499728,0.30841670107226665
x264,sd_crew_cif_short.y4m.csv,1,0.6416582526371547,0.251308438242998,0.3250017060303802
x264,sd_crew_cif_short.y4m.csv,2,0.6106728528662987,0.24163680075637087,0.31394782773453367
x264,sd_crew_cif_short.y4m.csv,3,0.6298586409117664,0.23985143675563905,0.31370504628889906
x264,sd_crew_cif_short.y4m.csv,4,0.642464135219236,0.24963170313908778,0.320966684287617
x264,sintel_trailer_2k_720p24_short.y4m.csv,0,0.5107324369173687,0.3643929507123935,0.46165412751499485
x264,sintel_trailer_2k_720p24_short.y4m.csv,1,0.5379646575063839,0.38173987023578737,0.48044569216537797
x264,sintel_trailer_2k_720p24_short.y4m.csv,2,0.5066117218018142,0.36502306725771566,0.45939448031785
x264,sintel_trailer_2k_720p24_short.y4m.csv,3,0.5366698398753317,0.35606584861119217,0.44343533088191667
x264,sintel_trailer_2k_720p24_short.y4m.csv,4,0.5244187625147972,0.37585710604521977,0.47674628703643884
xz,ambivert.wav.tar.csv,0,1.4798057673220981,13.527526291156825,17.53795694774467
xz,ambivert.wav.tar.csv,1,1.3448464785643255,12.726755335152879,16.62600001338829
xz,ambivert.wav.tar.csv,2,1.3879512793332909,12.982255528034875,17.15672576583451
xz,ambivert.wav.tar.csv,3,1.2191280274423437,13.482393244140214,17.57234212868704
xz,ambivert.wav.tar.csv,4,1.2692014083962118,13.13172992569131,17.280282126387636
xz,artificl.tar.csv,0,0.29185991130534794,0.006275816163829718,0.007403645258719988
xz,artificl.tar.csv,1,0.2862244485720255,0.006454858900316598,0.007736363038771228
xz,artificl.tar.csv,2,0.29880968182266465,0.006224556359544532,0.007465630874526679
xz,artificl.tar.csv,3,0.29578552771847616,0.0063614506296973145,0.007558720938712648
xz,artificl.tar.csv,4,0.2883416048194432,0.006245647508975041,0.007552286387168224
xz,deepfield.tar.csv,0,0.6495229512036758,5.569555374011017,6.879297821923582
xz,deepfield.tar.csv,1,0.5934559193390377,5.407840743118386,7.471062199192093
xz,deepfield.tar.csv,2,0.607433023495259,5.786685458709741,8.207315458798222
xz,deepfield.tar.csv,3,0.5886669832628028,5.652585734529401,7.952188290154969
xz,deepfield.tar.csv,4,0.5713233229569178,5.672245569321254,8.451002685683637
xz,enwik8.tar.csv,0,2.1955955823684055,72.69087063720629,95.8095909825708
xz,enwik8.tar.csv,1,1.9947605414322895,68.33059180800917,87.97672567010466
xz,enwik8.tar.csv,2,2.1312202147507664,72.83362080659754,95.3730575499474
xz,enwik8.tar.csv,3,1.7840461881369378,74.28938979663818,103.14603776285854
xz,enwik8.tar.csv,4,1.8757593812111952,72.50029871423234,97.22465216333957
xz,fannie_mae_500k.tar.csv,0,1.000249757168175,30.32002710848113,35.82960458670998
xz,fannie_mae_500k.tar.csv,1,0.9161612436367422,29.464428895908338,35.367719724422244
xz,fannie_mae_500k.tar.csv,2,0.9335930774743004,30.08248432374199,36.01410986168938
xz,fannie_mae_500k.tar.csv,3,0.8822136325848298,30.761131120936444,37.15941080366695
xz,fannie_mae_500k.tar.csv,4,0.882312318110869,30.61580017386686,36.63817895874676
xz,large.tar.csv,0,0.4589653799573811,1.8599456963240852,2.245207779259038
xz,large.tar.csv,1,0.4334227962222663,1.7773192910331777,2.2256511583597343
xz,large.tar.csv,2,0.43525550854864853,1.8194994581386201,2.257359701046193
xz,large.tar.csv,3,0.41842371874982454,1.8664623403616103,2.2876201741262334
xz,large.tar.csv,4,0.4148147065639111,1.8437400471550487,2.2956076177371534
xz,misc.tar.csv,0,0.22876553492144405,0.088300929153801,0.11987724617710153
xz,misc.tar.csv,1,0.22852879928403155,0.08745868338087336,0.11611289584614089
xz,misc.tar.csv,2,0.2333005169990333,0.09095045449619192,0.12146760968030602
xz,misc.tar.csv,3,0.2168708636759017,0.08631570221322668,0.11333955260273493
xz,misc.tar.csv,4,0.2181791724512813,0.08669966275771446,0.11497330991130662
xz,silesia.tar.csv,0,1.0461111687269045,63.71812933939361,79.62368053395937
xz,silesia.tar.csv,1,0.9320489688583473,59.81705212447647,75.76276560512714
xz,silesia.tar.csv,2,0.9799984722154079,62.313171346487046,78.9213273688714
xz,silesia.tar.csv,3,0.8704969897734198,63.31026836114153,80.92134143987896
xz,silesia.tar.csv,4,0.9029346088480209,61.81200273924851,78.97257509205174
xz,uiq-32.bin.csv,0,1.325210319923534,72.61612233910087,90.27578579059035
xz,uiq-32.bin.csv,1,1.1612109151167234,68.47145892412588,88.77148957595868
xz,uiq-32.bin.csv,2,1.2514261203844093,72.11004309103703,91.26428458134048
xz,uiq-32.bin.csv,3,1.0699263562561585,73.72596815490705,96.36607032535863
xz,uiq-32.bin.csv,4,1.1280493109011778,72.46454777444599,94.17285899433686
xz,uiq2-16.bin.csv,0,1.1715309115402737,32.44046751705074,42.25671096152575
xz,uiq2-16.bin.csv,1,1.0438667948972424,30.801102375690824,41.60294718523243
xz,uiq2-16.bin.csv,2,1.096727747960891,32.15591677319421,43.991887716707
xz,uiq2-16.bin.csv,3,0.9582953177265765,31.805050435768827,42.751856526852166
xz,uiq2-16.bin.csv,4,0.9966996000281786,32.49671252135861,45.51086419767979
xz,uiq2-4.bin.csv,0,0.6635229883784899,4.2249347062721485,5.317647163498852
xz,uiq2-4.bin.csv,1,0.582553918739012,4.0988469530178016,5.775847280120373
xz,uiq2-4.bin.csv,2,0.6117298258073324,4.278296235277093,5.990336866569978
xz,uiq2-4.bin.csv,3,0.5590945038971293,4.238891821518188,5.985488287205112
xz,uiq2-4.bin.csv,4,0.5859253638206823,4.22273808553484,5.938000535830027
xz,uiq2-8.bin.csv,0,0.8908238223114184,11.658216710842826,14.616720252092186
xz,uiq2-8.bin.csv,1,0.7876320653515296,11.269651206511417,15.564795663991633
xz,uiq2-8.bin.csv,2,0.8300169613364321,11.853604596389093,15.7970712870639
xz,uiq2-8.bin.csv,3,0.7459850905904869,11.732452286676805,15.670460361764858
xz,uiq2-8.bin.csv,4,0.7643012137694994,11.966603615748724,17.655109971191905
xz,vmlinux-5.10.tar.csv,0,0.30148312698557583,1.8771617828617446,2.2318367939372146
xz,vmlinux-5.10.tar.csv,1,0.2676849375697215,1.7640697255684927,2.182457395261019
xz,vmlinux-5.10.tar.csv,2,0.28290657786330187,1.860846062767464,2.282368742319892
xz,vmlinux-5.10.tar.csv,3,0.2654109292861043,1.84174891075366,2.2477595378870183
xz,vmlinux-5.10.tar.csv,4,0.27081273047853555,1.8279414296033307,2.2380990621708277
z3,AUFNIRA_z3.637557.smt2.csv,0,7.47159233962768,92.92888193087613,104.26028323147221
z3,AUFNIRA_z3.637557.smt2.csv,1,7.458604577360959,85.88971499688188,97.4398881144752
z3,AUFNIRA_z3.637557.smt2.csv,2,8.024701421931836,85.50959678600823,96.27101057794886
z3,AUFNIRA_z3.637557.smt2.csv,3,7.87947205030601,93.69175509613048,104.37157568399677
z3,AUFNIRA_z3.637557.smt2.csv,4,7.789767621164918,89.74845316807009,101.13431721199991
z3,LRA_formula_277.smt2.csv,0,0.11044082885205223,0.3165405464879484,0.32192639487750596
z3,LRA_formula_277.smt2.csv,1,0.11047743630983191,0.31730087347682834,0.3239669602121539
z3,LRA_formula_277.smt2.csv,2,0.10471685379725286,0.318173349367935,0.32352530251573686
z3,LRA_formula_277.smt2.csv,3,0.10979041075627066,0.3186903782304163,0.3251818953749852
z3,LRA_formula_277.smt2.csv,4,0.11028757596629234,0.3175037825308931,0.3250590355429389
z3,QF_AUFBV_891_sqlite3.smt2.csv,0,6.185794217549711,10.186440425034274,13.750458289347316
z3,QF_AUFBV_891_sqlite3.smt2.csv,1,5.416297368164617,10.44857039547259,14.216291874189679
z3,QF_AUFBV_891_sqlite3.smt2.csv,2,4.530187597598177,9.985463127329743,13.62071453175447
z3,QF_AUFBV_891_sqlite3.smt2.csv,3,7.197252780588436,9.292110277020459,11.769626079654172
z3,QF_AUFBV_891_sqlite3.smt2.csv,4,4.429813302511822,9.71627924114315,12.742874289089242
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,0,0.13294186412291106,0.9225773659667056,1.133480574506715
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,1,0.12485566567093763,0.9043952231884187,1.1241958606482356
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,2,0.1286196476927209,0.9356641928378328,1.1277077706877814
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,3,0.13785434011732692,0.9775160902600293,1.170134730999546
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,4,0.12822996219211125,0.938957146493967,1.1422950074158025
z3,QF_BV_bench_3176.smt2.csv,0,11.142408777082238,136.68920265014867,155.2653540197793
z3,QF_BV_bench_3176.smt2.csv,1,10.290895005571379,126.96771126613977,144.63747030522416
z3,QF_BV_bench_3176.smt2.csv,2,11.208398293362004,135.8080821915577,156.38641567299084
z3,QF_BV_bench_3176.smt2.csv,3,10.002761958396368,131.2499961566377,152.93456160280212
z3,QF_BV_bench_3176.smt2.csv,4,11.241359665221358,132.4550315911761,151.7251487033449
z3,QF_BV_bench_935.smt2.csv,0,18.717113089714854,94.06287545578932,97.90329187365161
z3,QF_BV_bench_935.smt2.csv,1,17.887737877397228,92.02804465757457,95.35544892323738
z3,QF_BV_bench_935.smt2.csv,2,19.804742845083414,93.36721282658772,97.29375350947596
z3,QF_BV_bench_935.smt2.csv,3,17.621284841781385,92.94685830420964,97.55379799244555
z3,QF_BV_bench_935.smt2.csv,4,18.800979159363983,92.74462503920714,96.42674353212783
z3,QF_LIA_tightrhombus.csv,0,0.7049937880923551,0.6182271889961832,0.8286491748553461
z3,QF_LIA_tightrhombus.csv,1,0.6110134001717864,0.5746167932091034,0.8014693706548944
z3,QF_LIA_tightrhombus.csv,2,0.7701144028969296,0.5758159648900087,0.7837318794345004
z3,QF_LIA_tightrhombus.csv,3,0.616568364458525,0.5636651823106261,0.7743062104171646
z3,QF_LIA_tightrhombus.csv,4,0.6006481099299863,0.5557561739524404,0.7724673017934582
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,0,0.053594467287940505,0.7081819033478487,0.8296225677828843
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,1,0.05482032127132099,0.738005353665217,0.8891479662032339
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,2,0.056882093235056566,0.7693138381450251,0.8947845250845199
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,3,0.058147078314735555,0.7785619146339919,0.9172527706560979
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,4,0.053454778064045194,0.7441140146697245,0.8813514193301843
z3,QF_NRA_hong_9.smt2.csv,0,0.002147563076896187,0.009063114942996994,0.014690903103996587
z3,QF_NRA_hong_9.smt2.csv,1,0.0022163242993457712,0.009561304161579786,0.015971318842773915
z3,QF_NRA_hong_9.smt2.csv,2,0.0022455027857022237,0.009282272359199996,0.01666845820130469
z3,QF_NRA_hong_9.smt2.csv,3,0.0022190507850601113,0.009416300947024205,0.014853956224657832
z3,QF_NRA_hong_9.smt2.csv,4,0.002256409532319903,0.009389535933466843,0.014435677029152648
z3,QF_RDL_orb08_888.smt2.csv,0,0.028173799813651444,0.261712793842942,0.319883680868952
z3,QF_RDL_orb08_888.smt2.csv,1,0.029913390892895575,0.26898483424343067,0.3436707749182419
z3,QF_RDL_orb08_888.smt2.csv,2,0.029304822221628765,0.26935422197461023,0.3408614299888457
z3,QF_RDL_orb08_888.smt2.csv,3,0.031063977904775338,0.2756403255034761,0.3469231057952844
z3,QF_RDL_orb08_888.smt2.csv,4,0.028567231252232192,0.26408334336746725,0.33325582211687726
z3,QF_UFLIA_xs_23_43.smt2.csv,0,0.37402476410705704,8.139248787209718,9.826086091324013
z3,QF_UFLIA_xs_23_43.smt2.csv,1,0.38762662004760784,8.208966133455952,9.816955086090953
z3,QF_UFLIA_xs_23_43.smt2.csv,2,0.37669437692863394,8.065532007509727,9.66451752214739
z3,QF_UFLIA_xs_23_43.smt2.csv,3,0.3864988764220683,8.030941939522773,9.53320204251237
z3,QF_UFLIA_xs_23_43.smt2.csv,4,0.34634009595402476,7.8806479725571865,9.685446406182702
z3,QF_UF_PEQ018_size6.smt2.csv,0,10.255342848198524,165.1892407531847,203.40957304639932
z3,QF_UF_PEQ018_size6.smt2.csv,1,9.426494067257762,155.04514427341675,192.70300647600112
z3,QF_UF_PEQ018_size6.smt2.csv,2,10.626559526503334,156.27223621846383,200.12509194429268
z3,QF_UF_PEQ018_size6.smt2.csv,3,10.948525302525914,165.88765804483566,205.0293430049993
z3,QF_UF_PEQ018_size6.smt2.csv,4,9.470476224701857,161.4278121383403,202.41736287197264
