system,dataset,repeat,MAPE,MAE,RMSE
lrzip,ambivert.wav.tar.csv,4,5.204021915221089,28.049785964912278,41.39659306441839
lrzip,artificl.tar.csv,0,15.850373616231714,2.305845614035088,2.6903274979667047
lrzip,artificl.tar.csv,1,29.284371497346783,2.6730280701754388,3.01116029801651
lrzip,artificl.tar.csv,2,36.806787628846706,2.419280701754386,2.839975518426727
lrzip,artificl.tar.csv,3,25.863192606886056,2.2394105263157895,2.581568378181773
lrzip,artificl.tar.csv,4,26.47040015922426,2.3291333333333335,2.6168643575785335
lrzip,deepfield.tar.csv,0,2.540030632595623,31.047354385964912,52.90017711001427
lrzip,deepfield.tar.csv,1,4.2041841693520885,34.24035789473684,53.40723554416737
lrzip,deepfield.tar.csv,2,4.298685335877445,35.25218245614036,53.563362012126404
lrzip,deepfield.tar.csv,3,5.24235878931568,36.520912280701765,49.44904391899257
lrzip,deepfield.tar.csv,4,5.207352531421223,27.513649122807017,40.617657452972566
lrzip,enwik8.tar.csv,0,2.021768911700128,41.68593333333333,64.28712811687178
lrzip,enwik8.tar.csv,1,2.7685180324037857,44.097410526315784,63.84553000004516
lrzip,enwik8.tar.csv,2,3.0281972185539208,44.3303649122807,61.42572096075121
lrzip,enwik8.tar.csv,3,3.518126175219061,47.57234736842105,60.49202929844152
lrzip,enwik8.tar.csv,4,3.2362946496748597,36.921249122807005,49.429167692599854
lrzip,fannie_mae_500k.tar.csv,0,0.2516578068132467,11.416814035087716,17.195838022890126
lrzip,fannie_mae_500k.tar.csv,1,0.29049856975704835,12.324796491228078,17.451882873715807
lrzip,fannie_mae_500k.tar.csv,2,0.3035084391835886,12.678656140350883,17.6478377759917
lrzip,fannie_mae_500k.tar.csv,3,0.31970620719385445,13.118600000000018,16.822708037816458
lrzip,fannie_mae_500k.tar.csv,4,0.257951291762483,9.785575438596505,13.230501424744858
lrzip,large.tar.csv,0,1.5391782108575283,4.493673684210527,6.098042593684137
lrzip,large.tar.csv,1,2.0276682784090188,4.808456140350877,6.2888582676170595
lrzip,large.tar.csv,2,2.847301959996914,5.535298245614035,6.9199966940464686
lrzip,large.tar.csv,3,2.5385929036220483,5.209522807017544,6.530615441081969
lrzip,large.tar.csv,4,2.536323507162422,4.621256140350878,5.752374668030893
lrzip,misc.tar.csv,0,3.305043728965027,2.2571438596491236,2.708111285904275
lrzip,misc.tar.csv,1,5.855742476949277,2.711435087719298,3.156142417461266
lrzip,misc.tar.csv,2,7.268052111089072,2.616052631578947,3.0372472512561695
lrzip,misc.tar.csv,3,5.541738371916171,2.3011614035087713,2.7060903304382182
lrzip,misc.tar.csv,4,5.61834574760861,2.3842350877192984,2.692425255246229
lrzip,silesia.tar.csv,0,2.4078593712660536,70.76102807017543,109.91295104690482
lrzip,silesia.tar.csv,1,3.2229268478219244,74.88943859649123,108.86121553864619
lrzip,silesia.tar.csv,2,3.3131491323697126,75.84544210526316,108.69742291986343
lrzip,silesia.tar.csv,3,4.088449375834217,79.86089824561402,102.76891081777738
lrzip,silesia.tar.csv,4,3.735129003316031,61.96192631578946,83.51704206696222
lrzip,uiq-32.bin.csv,0,3.942377168256461,117.56071228070176,179.16130863232837
lrzip,uiq-32.bin.csv,1,5.273143734130265,129.70385263157894,185.1739900726995
lrzip,uiq-32.bin.csv,2,5.354411500561906,124.9849403508772,175.97799993066914
lrzip,uiq-32.bin.csv,3,7.056354386447788,132.11197543859646,168.74661147765153
lrzip,uiq-32.bin.csv,4,6.342454711061621,104.3694245614035,140.1218959073623
lrzip,uiq2-16.bin.csv,0,3.5061232818287085,64.46318947368421,97.30580419440918
