system,dataset,repeat,MAPE,MAE,RMSE
x264,sd_bridge_close_cif_short.y4m.csv,4,0.27073541089206893,0.10123986768803003,0.14553484561611205
x264,sd_city_4cif_short.y4m.csv,0,0.1644990463346745,0.699906117660905,1.275220923643633
x264,sd_city_4cif_short.y4m.csv,1,0.1999324382477898,0.7265142250084027,1.2768010820536955
x264,sd_city_4cif_short.y4m.csv,2,0.16069923401569297,0.7022061360893966,1.2813476360113372
x264,sd_city_4cif_short.y4m.csv,3,0.16273241187818024,0.615695821198571,1.1688102548553463
x264,sd_city_4cif_short.y4m.csv,4,0.15314268180786253,0.6828595799328391,1.2798768847163657
x264,sd_crew_cif_short.y4m.csv,0,0.13005676144791176,0.11864377848495053,0.2145375356019218
x264,sd_crew_cif_short.y4m.csv,1,0.1881940338050561,0.13322993784625597,0.21709353171621007
x264,sd_crew_cif_short.y4m.csv,2,0.14573965672650013,0.11475052883562954,0.2120204661444466
x264,sd_crew_cif_short.y4m.csv,3,0.17815506326814534,0.11940464652578994,0.2055685682455373
x264,sd_crew_cif_short.y4m.csv,4,0.17587109278907778,0.153384092954511,0.23362345482490052
x264,sintel_trailer_2k_720p24_short.y4m.csv,0,0.13679829247769681,0.20082729116527645,0.351487003821323
x264,sintel_trailer_2k_720p24_short.y4m.csv,1,0.16649372083269165,0.21802423027925114,0.3666368862544142
x264,sintel_trailer_2k_720p24_short.y4m.csv,2,0.21926616050823525,0.28396353790879597,0.41167524472614586
x264,sintel_trailer_2k_720p24_short.y4m.csv,3,0.14551621948396096,0.21925094197778142,0.35474324333020996
x264,sintel_trailer_2k_720p24_short.y4m.csv,4,0.15286931853174446,0.21155840434356735,0.35505137210485294
xz,ambivert.wav.tar.csv,0,0.052093164932059635,0.7881861706753751,1.7319499017925597
xz,ambivert.wav.tar.csv,1,0.06252928178175395,0.959702272672911,1.638890169331367
xz,ambivert.wav.tar.csv,2,0.05605068051951927,0.8463893910428067,1.5987835182509045
xz,ambivert.wav.tar.csv,3,0.04541462914457307,0.8629504943395162,1.673852970704114
xz,ambivert.wav.tar.csv,4,0.06945729774708756,0.9623494312927887,1.8323377709072564
xz,artificl.tar.csv,0,0.3416459475205343,0.006556526564799987,0.008700478941042122
xz,artificl.tar.csv,1,0.3284334558348419,0.006279929191455827,0.008639103303745054
xz,artificl.tar.csv,2,0.3460125509984576,0.006816093608535625,0.008657789798925484
xz,artificl.tar.csv,3,0.33432466559053353,0.006994691201941566,0.008470993759361015
xz,artificl.tar.csv,4,0.326135068757203,0.006062447378697159,0.008656762372006882
xz,deepfield.tar.csv,0,0.04125172794274151,0.5754716349793626,0.9912908288782054
xz,deepfield.tar.csv,1,0.03587572541103404,0.47433908708818684,0.9411261048841204
xz,deepfield.tar.csv,2,0.05343430224158426,0.7021359590080766,1.281948590822783
xz,deepfield.tar.csv,3,0.035801548997411045,0.5342282328877721,0.9774578386266477
xz,deepfield.tar.csv,4,0.031377658527500366,0.5217656942459198,1.2976573590860263
xz,enwik8.tar.csv,0,0.2294332584163549,14.049817491222072,33.56574321338784
xz,enwik8.tar.csv,1,0.16617840066746922,12.236013917862117,27.693884962302587
xz,enwik8.tar.csv,2,0.19075337636467377,13.481206717970851,34.58857413493604
xz,enwik8.tar.csv,3,0.1369179599417796,14.748688556768515,42.46822130833605
xz,enwik8.tar.csv,4,0.18424084160030624,14.544792654278043,36.090637725262255
xz,fannie_mae_500k.tar.csv,0,0.037155394614908084,1.3988588794215664,2.1465078365215975
xz,fannie_mae_500k.tar.csv,1,0.03545830706828026,1.2975237018711216,2.082920898420675
xz,fannie_mae_500k.tar.csv,2,0.04052943517824554,1.5051640705303386,2.6142114954275084
xz,fannie_mae_500k.tar.csv,3,0.03158015529562032,1.2575581438906558,2.124573936052179
xz,fannie_mae_500k.tar.csv,4,0.035340169978319,1.3434410983019762,1.919885128192032
xz,large.tar.csv,0,0.03806752256273576,0.16958057799854795,0.21877206359886114
xz,large.tar.csv,1,0.045628900082671536,0.25387392888914,0.3523387487438673
xz,large.tar.csv,2,0.036138377531927494,0.1478580805632445,0.1952264824264782
xz,large.tar.csv,3,0.031061554608931896,0.14640424541524938,0.19963128014799084
xz,large.tar.csv,4,0.031170720115066313,0.14026037422386375,0.1842117862326084
xz,misc.tar.csv,0,0.13323910685936105,0.05055343288111615,0.0862565834521507
xz,misc.tar.csv,1,0.07050203150224052,0.028844192176609783,0.05780095420303083
xz,misc.tar.csv,2,0.09161889035162994,0.036209492286941314,0.06711764740105065
xz,misc.tar.csv,3,0.09207069235472674,0.03695555382573211,0.0727312908152722
xz,misc.tar.csv,4,0.12892918779497622,0.04869365987477002,0.0796863885557485
xz,silesia.tar.csv,0,0.03815398008543891,3.803668715216376,7.833126356341135
xz,silesia.tar.csv,1,0.041628587265457866,3.5537209181456237,5.8380226982801195
xz,silesia.tar.csv,2,0.041454169742567465,3.8847463854082354,7.35435139112671
xz,silesia.tar.csv,3,0.040686338074061454,4.17508213369696,7.253669767829632
xz,silesia.tar.csv,4,0.038798596644673215,3.5405383582587713,6.046122343777525
xz,uiq-32.bin.csv,0,0.10384764886510078,12.967049744752076,30.765204269284354
xz,uiq-32.bin.csv,1,0.1262040221185206,13.658586383223891,31.32749876767652
xz,uiq-32.bin.csv,2,0.10679304412343821,13.043126939653277,29.86921732615747
xz,uiq-32.bin.csv,3,0.08493280714915288,13.17493358675066,33.86790686987299
xz,uiq-32.bin.csv,4,0.10924661833203293,14.179513166616628,34.300980563080145
xz,uiq2-16.bin.csv,0,0.10794214750426928,6.287681407756634,16.639548884817756
xz,uiq2-16.bin.csv,1,0.11567236007945182,6.081870857301775,15.08313882378791
xz,uiq2-16.bin.csv,2,0.09378649162653471,5.693560989769371,15.8433626574856
xz,uiq2-16.bin.csv,3,0.10030421934696586,6.197758023803298,15.810336039006998
xz,uiq2-16.bin.csv,4,0.11636432948320526,6.270991683364272,17.22911621884948
xz,uiq2-4.bin.csv,0,0.034288468487384684,0.32176754567716215,0.5755633793574569
xz,uiq2-4.bin.csv,1,0.03931042855346326,0.35471878001639795,0.5363325620166518
xz,uiq2-4.bin.csv,2,0.035179976036831935,0.35450054342682297,0.5949407737121102
xz,uiq2-4.bin.csv,3,0.038040455658161956,0.3684567526296094,0.5713763076725075
xz,uiq2-4.bin.csv,4,0.051631204343974606,0.49344265693658823,0.6875318619468694
xz,uiq2-8.bin.csv,0,0.13150773202009722,2.7829607775261453,5.701404478791759
xz,uiq2-8.bin.csv,1,0.10389477905049216,2.684463393938792,5.945399097191965
xz,uiq2-8.bin.csv,2,0.11525255270490835,2.8853650794730887,6.713179395076042
xz,uiq2-8.bin.csv,3,0.09310292115505804,2.83490128058929,7.08618928748206
xz,uiq2-8.bin.csv,4,0.09340160351931068,2.742986491134575,7.5878200874511865
xz,vmlinux-5.10.tar.csv,0,0.027009374503369744,0.2161789677880548,0.3512338469115499
xz,vmlinux-5.10.tar.csv,1,0.025595938436313827,0.19220193585118017,0.2725933759411144
xz,vmlinux-5.10.tar.csv,2,0.028372566645619234,0.2169204026729137,0.2936983605412508
xz,vmlinux-5.10.tar.csv,3,0.0252341687782929,0.1912880828072717,0.2581669595254832
xz,vmlinux-5.10.tar.csv,4,0.0271748630244489,0.20287580533070607,0.2773497122391705
z3,AUFNIRA_z3.637557.smt2.csv,0,0.09425127409261662,2.075042107275554,2.9203820637480224
z3,AUFNIRA_z3.637557.smt2.csv,1,0.05575827318035621,0.9471389367466881,1.3457297630128906
z3,AUFNIRA_z3.637557.smt2.csv,2,0.057602554725732294,0.7943503516060966,1.0644361927591255
z3,AUFNIRA_z3.637557.smt2.csv,3,0.12619942435675163,1.7076242353234972,2.306453790168152
z3,AUFNIRA_z3.637557.smt2.csv,4,0.05253923238329817,0.7693167364313489,1.0271068223538211
z3,LRA_formula_277.smt2.csv,0,0.006591956711718032,0.01875103974626178,0.025543752912798416
z3,LRA_formula_277.smt2.csv,1,0.01004100081757762,0.02475750127008983,0.03102031390607763
z3,LRA_formula_277.smt2.csv,2,0.017121892310102554,0.045843420284135,0.053694206864895073
z3,LRA_formula_277.smt2.csv,3,0.011608960512747965,0.02845362290030434,0.034398326706808514
z3,LRA_formula_277.smt2.csv,4,0.004877139888044406,0.013915583491325378,0.019917621962793206
z3,QF_AUFBV_891_sqlite3.smt2.csv,0,0.5192425521051065,0.9978132847075661,1.5986886933696132
z3,QF_AUFBV_891_sqlite3.smt2.csv,1,0.1796294971611463,0.7678867591367591,1.3680077829416002
z3,QF_AUFBV_891_sqlite3.smt2.csv,2,0.1341187387523795,0.9850728267005512,1.59872518073668
z3,QF_AUFBV_891_sqlite3.smt2.csv,3,0.805451033807753,1.384747426380359,2.1249530152214087
z3,QF_AUFBV_891_sqlite3.smt2.csv,4,0.6303549689703303,1.5864027714622873,2.3996266075340054
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,0,0.009301060957793476,0.06960955758889516,0.09325911139905604
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,1,0.020751027183567413,0.12815955919878824,0.15287618980341688
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,2,0.017954763451063747,0.12337271727266766,0.14995139285915543
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,3,0.011241232724857855,0.08439462383588155,0.10493514049007889
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,4,0.005731215657951576,0.0456912616888682,0.06614988247154825
z3,QF_BV_bench_3176.smt2.csv,0,0.21439699609329826,3.8371879812773493,5.846140500992567
z3,QF_BV_bench_3176.smt2.csv,1,0.1772953171454923,4.026540577411652,7.682000310147369
z3,QF_BV_bench_3176.smt2.csv,2,0.1522537427584167,3.5386904461664104,6.752360515785642
z3,QF_BV_bench_3176.smt2.csv,3,0.14247369935452378,3.509475028319728,6.153730034514689
z3,QF_BV_bench_3176.smt2.csv,4,0.21981206315562532,3.4597491173162345,6.189766925787821
z3,QF_BV_bench_935.smt2.csv,0,0.2884296648346441,3.662393464573792,6.771957929821001
z3,QF_BV_bench_935.smt2.csv,1,0.18361932613110102,1.7557434643884855,2.770874038295544
z3,QF_BV_bench_935.smt2.csv,2,0.2129571353842674,2.1519591790579615,3.274820814243448
z3,QF_BV_bench_935.smt2.csv,3,0.29995955946041813,3.87364372504609,6.860102342881015
z3,QF_BV_bench_935.smt2.csv,4,0.39958154853238753,4.204132328430812,7.433613593811045
z3,QF_LIA_tightrhombus.csv,0,0.02659300103723606,0.05818824137427977,0.10358522483622591
z3,QF_LIA_tightrhombus.csv,1,0.0332613834056711,0.07144099549346027,0.11089302075269215
z3,QF_LIA_tightrhombus.csv,2,0.025254784608266134,0.05634401689860083,0.07969546423164867
z3,QF_LIA_tightrhombus.csv,3,0.026637360362743362,0.045201665411392845,0.06913647246562314
z3,QF_LIA_tightrhombus.csv,4,0.044668070853461535,0.08094623538532428,0.11710121444812034
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,0,0.009144501571288438,0.1238844423067002,0.13937648050936252
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,1,0.0022590089050039015,0.030925841558547246,0.04065187507103285
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,2,0.0031966434347384743,0.04664919773737589,0.06302795967896378
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,3,0.002615136205165552,0.03803603705905732,0.0533222616804278
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,4,0.008263821153581053,0.11351652940114339,0.12872591384701687
z3,QF_NRA_hong_9.smt2.csv,0,0.0024698292928426986,0.01037030489671798,0.0159828881380285
z3,QF_NRA_hong_9.smt2.csv,1,0.004634834380472112,0.02189305495648157,0.029097756353126093
z3,QF_NRA_hong_9.smt2.csv,2,0.003187085372814055,0.013278840553192865,0.02094433838330182
z3,QF_NRA_hong_9.smt2.csv,3,0.005289161004477938,0.022282122856094724,0.026640969649857932
z3,QF_NRA_hong_9.smt2.csv,4,0.006279603340604888,0.026345476508140564,0.030914057002287724
z3,QF_RDL_orb08_888.smt2.csv,0,0.00993097752058637,0.09570370969318208,0.12000204274389593
z3,QF_RDL_orb08_888.smt2.csv,1,0.010446497034165423,0.10645725045885358,0.1301472276738215
z3,QF_RDL_orb08_888.smt2.csv,2,0.009128137324157773,0.08745263020197551,0.10955489601062678
z3,QF_RDL_orb08_888.smt2.csv,3,0.007267275311258304,0.07413919624828157,0.09389568219209005
z3,QF_RDL_orb08_888.smt2.csv,4,0.007682665050336444,0.08208366093181428,0.10935419612280492
z3,QF_UFLIA_xs_23_43.smt2.csv,0,0.013793720330438327,0.35039363162858145,0.4841913234189281
z3,QF_UFLIA_xs_23_43.smt2.csv,1,0.016092717336288483,0.3539979174023583,0.46619058522805784
z3,QF_UFLIA_xs_23_43.smt2.csv,2,0.012154390933533099,0.2821800935836065,0.4249523538337098
z3,QF_UFLIA_xs_23_43.smt2.csv,3,0.013356379212621878,0.3219983691260928,0.46370272361995146
z3,QF_UFLIA_xs_23_43.smt2.csv,4,0.011084390167436814,0.26440095333825975,0.44765078138563474
z3,QF_UF_PEQ018_size6.smt2.csv,0,0.12518598596783392,1.8278243534621739,2.434863204297076
z3,QF_UF_PEQ018_size6.smt2.csv,1,0.13105418578207267,3.8928116999921345,9.181439857407387
z3,QF_UF_PEQ018_size6.smt2.csv,2,0.1226218755683187,1.899260685823503,2.4809058576768295
z3,QF_UF_PEQ018_size6.smt2.csv,3,0.14106596152930853,1.940813232035864,2.490537316211106
z3,QF_UF_PEQ018_size6.smt2.csv,4,0.1434087010445007,2.2840010262582275,3.125427861202619
